"order_id","order_date","ship_date","ship_mode","customer_id","segment","postal_code","product_id","sales","quantity","discount","profit"
CA-2016-123946,"2016-09-12","2016-09-17",Standard Class,AJ-10795,Corporate,22153,FUR-CH-10002073,1059,4,0,307
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Corporate,90004,TEC-PH-10003555,92,5,0,-21
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Corporate,90004,FUR-TA-10003569,2887,9,0,180
CA-2014-124394,"2014-10-17","2014-10-22",Second Class,TB-21520,Consumer,77705,TEC-AC-10001314,120,3,0,-18
US-2016-121013,"2016-09-05","2016-09-10",Standard Class,MM-17920,Consumer,23320,OFF-LA-10004545,25,2,0,12
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Corporate,31907,OFF-PA-10003848,26,4,0,12
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Corporate,31907,FUR-FU-10002963,20,4,0,7
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Corporate,31907,OFF-SU-10004261,34,2,0,10
US-2015-165512,"2015-05-24","2015-05-26",Second Class,VS-21820,Consumer,60540,FUR-CH-10002880,603,7,0,-164
CA-2015-140557,"2015-09-07","2015-09-11",Standard Class,TN-21040,Home Office,10009,TEC-AC-10002402,560,7,0,168
CA-2017-111220,"2017-09-02","2017-09-08",Standard Class,JS-15595,Corporate,60653,OFF-AP-10003278,6,2,1,-15
CA-2017-121706,"2017-02-26","2017-03-02",Standard Class,BM-11140,Consumer,93101,OFF-AP-10003287,357,7,0,100
CA-2015-137925,"2015-11-30","2015-12-04",Standard Class,JL-15235,Consumer,10035,FUR-BO-10001608,681,12,0,43
CA-2016-140382,"2016-06-23","2016-06-25",Second Class,RD-19900,Consumer,94109,OFF-ST-10003638,94,4,0,25
CA-2014-164182,"2014-07-14","2014-07-18",Standard Class,ST-20530,Consumer,19140,FUR-FU-10001057,32,2,0,1
CA-2017-137365,"2017-11-30","2017-12-03",Second Class,BP-11095,Corporate,79907,TEC-AC-10001767,96,3,0,-11
CA-2016-125094,"2016-11-05","2016-11-09",Standard Class,NP-18700,Consumer,98105,TEC-AC-10004420,480,4,0,53
CA-2016-157161,"2016-07-16","2016-07-20",Second Class,JD-15895,Corporate,29203,OFF-EN-10001509,10,5,0,5
CA-2014-146990,"2014-11-07","2014-11-08",First Class,BP-11095,Corporate,10024,OFF-FA-10000611,6,4,0,3
CA-2015-166800,"2015-11-19","2015-11-26",Standard Class,AG-10300,Corporate,89115,OFF-AP-10004868,31,4,0,8
US-2016-134369,"2016-09-16","2016-09-22",Standard Class,BC-11125,Home Office,92677,OFF-PA-10002195,13,2,0,6
CA-2015-104871,"2015-03-30","2015-04-03",Standard Class,DR-12940,Home Office,61761,FUR-CH-10003298,367,4,0,-110
CA-2015-154823,"2015-08-21","2015-08-25",Standard Class,KN-16390,Corporate,45503,OFF-BI-10001098,13,2,1,-9
CA-2015-154823,"2015-08-21","2015-08-25",Standard Class,KN-16390,Corporate,45503,FUR-FU-10000193,26,1,0,-4
CA-2014-114790,"2014-03-11","2014-03-13",Second Class,FM-14215,Corporate,40475,TEC-AC-10000710,33,2,0,14
CA-2014-124737,"2014-08-23","2014-08-27",Standard Class,AP-10915,Consumer,80219,TEC-PH-10000149,144,9,0,11
CA-2016-145548,"2016-11-11","2016-11-16",Standard Class,EB-13750,Corporate,10011,OFF-ST-10002562,28,3,0,8
CA-2014-124618,"2014-05-02","2014-05-04",Second Class,CS-11860,Consumer,33801,TEC-CO-10004202,480,2,0,90
CA-2017-161970,"2017-09-22","2017-09-27",Standard Class,PB-19105,Consumer,30080,OFF-AR-10003896,18,3,0,6
US-2017-165358,"2017-07-18","2017-07-23",Standard Class,SV-20365,Consumer,19134,OFF-SU-10004768,9,2,0,1
CA-2016-165330,"2016-12-11","2016-12-11",Same Day,WB-21850,Consumer,92804,TEC-AC-10000057,120,4,0,25
CA-2016-165330,"2016-12-11","2016-12-11",Same Day,WB-21850,Consumer,92804,OFF-BI-10004001,123,9,0,40
CA-2016-165330,"2016-12-11","2016-12-11",Same Day,WB-21850,Consumer,92804,FUR-TA-10004619,892,7,0,112
CA-2016-112256,"2016-07-23","2016-07-28",Standard Class,CK-12205,Consumer,78501,OFF-SU-10001165,13,2,0,1
CA-2015-119480,"2015-01-09","2015-01-13",Standard Class,CC-12685,Consumer,42420,OFF-AP-10001205,163,3,0,46
CA-2016-101980,"2016-08-19","2016-08-20",First Class,RP-19390,Consumer,10009,OFF-BI-10003429,25,5,0,9
CA-2017-128944,"2017-06-19","2017-06-21",Second Class,KH-16330,Corporate,43055,FUR-CH-10000785,760,6,0,-43
CA-2016-109666,"2016-04-19","2016-04-26",Standard Class,KM-16720,Consumer,10035,OFF-SU-10002522,8,2,0,2
CA-2016-123176,"2016-09-27","2016-09-29",Second Class,JG-15160,Consumer,30318,OFF-PA-10003971,18,3,0,9
CA-2016-166282,"2016-04-16","2016-04-22",Standard Class,PK-19075,Consumer,37211,OFF-PA-10003022,123,7,0,40
CA-2017-141439,"2017-11-26","2017-12-01",Standard Class,TT-21460,Home Office,47374,TEC-PH-10002624,1880,4,0,545
CA-2015-163965,"2015-11-20","2015-11-27",Standard Class,SS-20875,Consumer,33180,FUR-BO-10001337,290,3,0,-36
CA-2017-142909,"2017-12-22","2017-12-25",Second Class,AG-10330,Consumer,85204,FUR-TA-10003008,183,2,1,-135
CA-2015-106208,"2015-12-10","2015-12-15",Standard Class,JW-16075,Consumer,60610,OFF-AP-10004980,53,7,1,-109
US-2015-136749,"2015-12-25","2015-12-27",Second Class,LH-16900,Consumer,31907,FUR-FU-10000747,276,6,0,47
CA-2017-126718,"2017-04-29","2017-05-04",Standard Class,KT-16480,Consumer,7050,OFF-LA-10004055,5,1,0,2
CA-2016-158610,"2016-09-19","2016-09-22",First Class,CK-12595,Consumer,2908,OFF-ST-10000604,70,2,0,17
CA-2014-117464,"2014-07-22","2014-07-24",Second Class,NP-18325,Consumer,94122,FUR-CH-10000155,718,3,0,72
US-2017-141677,"2017-03-26","2017-03-30",Standard Class,HK-14890,Corporate,77070,OFF-ST-10000344,32,3,0,2
CA-2017-133067,"2017-05-04","2017-05-10",Standard Class,MY-18295,Corporate,19140,OFF-BI-10002897,2,2,1,-2
US-2016-144351,"2016-11-14","2016-11-18",Standard Class,RC-19960,Consumer,21215,TEC-PH-10001644,90,3,0,25
CA-2016-138667,"2016-12-27","2016-12-30",Second Class,MW-18220,Consumer,43130,TEC-AC-10003063,40,2,0,1
CA-2017-133102,"2017-08-17","2017-08-24",Standard Class,ED-13885,Home Office,77095,OFF-AP-10001563,39,4,1,-99
CA-2016-110492,"2016-02-12","2016-02-14",First Class,JS-15880,Consumer,30318,OFF-BI-10003274,16,4,0,7
CA-2017-137414,"2017-10-02","2017-10-06",Standard Class,CM-12115,Consumer,94109,TEC-MA-10002930,369,11,0,32
CA-2017-154949,"2017-10-15","2017-10-19",Standard Class,MC-17275,Consumer,93010,OFF-LA-10002034,15,3,0,7
CA-2016-109953,"2016-07-14","2016-07-18",Standard Class,RB-19360,Consumer,94122,OFF-AP-10002998,152,7,0,50
CA-2016-137337,"2016-03-08","2016-03-12",Standard Class,GB-14575,Consumer,10011,OFF-PA-10001934,13,2,0,6
CA-2016-137337,"2016-03-08","2016-03-12",Standard Class,GB-14575,Consumer,10011,OFF-BI-10000632,69,2,0,23
CA-2017-136651,"2017-04-23","2017-04-25",Second Class,JF-15355,Consumer,91104,OFF-BI-10003638,93,6,0,30
US-2017-151127,"2017-05-22","2017-05-25",First Class,RL-19615,Consumer,90049,OFF-AR-10002445,50,7,0,19
US-2014-127978,"2014-03-03","2014-03-08",Standard Class,JS-15595,Corporate,43229,OFF-LA-10000305,15,3,0,5
CA-2016-152457,"2016-09-12","2016-09-18",Standard Class,SC-20695,Corporate,48066,OFF-PA-10003790,69,3,0,32
CA-2016-152730,"2016-05-30","2016-06-04",Standard Class,EM-14140,Home Office,54880,OFF-AP-10002684,365,3,0,109
CA-2016-152730,"2016-05-30","2016-06-04",Standard Class,EM-14140,Home Office,54880,FUR-FU-10001037,47,5,0,21
US-2014-143721,"2014-11-23","2014-11-26",Second Class,DK-12835,Corporate,77095,FUR-CH-10001973,155,2,0,-36
CA-2016-153661,"2016-01-30","2016-01-31",First Class,SC-20725,Consumer,94122,OFF-ST-10000675,305,9,0,76
CA-2014-111899,"2014-05-04","2014-05-05",First Class,NC-18340,Consumer,77036,OFF-AR-10001725,38,2,0,3
CA-2016-144092,"2016-11-05","2016-11-07",Second Class,LH-17155,Consumer,95123,TEC-AC-10002305,72,4,0,13
CA-2015-162761,"2015-10-09","2015-10-13",Standard Class,SC-20575,Consumer,33178,OFF-AR-10001761,37,8,0,7
CA-2017-152135,"2017-03-16","2017-03-18",Second Class,MG-17650,Home Office,44107,TEC-PH-10003505,445,8,0,-82
CA-2016-127243,"2016-11-28","2016-12-04",Standard Class,DS-13180,Corporate,19140,FUR-CH-10002647,348,7,0,-25
CA-2016-105732,"2016-09-13","2016-09-18",Standard Class,AG-10270,Consumer,68104,OFF-ST-10000419,41,3,0,0
CA-2016-105732,"2016-09-13","2016-09-18",Standard Class,AG-10270,Consumer,68104,TEC-PH-10001644,150,5,0,42
CA-2017-108035,"2017-11-29","2017-12-03",Standard Class,TT-21070,Consumer,37421,FUR-CH-10000454,390,2,0,49
CA-2017-160031,"2017-12-04","2017-12-07",Second Class,LT-16765,Consumer,45014,OFF-PA-10000241,74,3,0,23
CA-2014-124807,"2014-07-12","2014-07-15",Second Class,ME-17725,Consumer,60610,OFF-PA-10001526,36,9,0,13
CA-2016-129728,"2016-05-30","2016-06-06",Standard Class,JG-15310,Corporate,90032,FUR-FU-10003247,168,8,0,12
CA-2014-103058,"2014-07-23","2014-07-24",First Class,AG-10270,Consumer,10011,TEC-AC-10001314,100,2,0,8
CA-2017-105669,"2017-09-17","2017-09-22",Second Class,SJ-20125,Home Office,77036,OFF-BI-10002412,6,5,1,-10
CA-2016-137743,"2016-07-30","2016-08-04",Standard Class,KH-16360,Consumer,60623,OFF-ST-10001780,1037,2,0,52
CA-2015-137974,"2015-04-16","2015-04-18",First Class,LL-16840,Consumer,22980,TEC-PH-10002033,570,2,0,148
CA-2015-100734,"2015-09-15","2015-09-20",Standard Class,AC-10615,Corporate,19143,OFF-ST-10001522,147,2,0,-29
CA-2014-167199,"2014-01-06","2014-01-10",Standard Class,ME-17320,Home Office,42420,OFF-BI-10004632,610,2,0,274
US-2017-118598,"2017-11-16","2017-11-16",Same Day,CM-12190,Consumer,13501,TEC-PH-10002583,120,6,0,6
CA-2014-115889,"2014-11-02","2014-11-06",Standard Class,SH-20395,Consumer,94122,TEC-PH-10001615,46,2,0,5
US-2017-161935,"2017-07-14","2017-07-18",Standard Class,JL-15835,Consumer,43229,OFF-AR-10004757,13,5,0,2
US-2017-167920,"2017-12-09","2017-12-12",Second Class,JL-15835,Consumer,40475,OFF-BI-10004236,29,2,0,14
US-2017-167920,"2017-12-09","2017-12-12",Second Class,JL-15835,Consumer,40475,OFF-BI-10003274,16,4,0,7
US-2017-167920,"2017-12-09","2017-12-12",Second Class,JL-15835,Consumer,40475,OFF-LA-10004409,6,2,0,3
CA-2016-162383,"2016-09-05","2016-09-11",Standard Class,MD-17350,Consumer,43130,OFF-BI-10002824,9,2,1,-7
CA-2016-162383,"2016-09-05","2016-09-11",Standard Class,MD-17350,Consumer,43130,FUR-CH-10004477,85,2,0,-1
CA-2014-125731,"2014-09-10","2014-09-16",Standard Class,CL-12565,Consumer,97030,FUR-CH-10003973,1487,5,0,149
US-2017-160143,"2017-03-31","2017-04-07",Standard Class,HG-14965,Corporate,90004,OFF-SU-10004231,30,3,0,8
US-2017-112347,"2017-12-02","2017-12-06",Standard Class,BS-11380,Corporate,80219,OFF-ST-10003306,114,1,0,13
US-2017-112347,"2017-12-02","2017-12-06",Standard Class,BS-11380,Corporate,80219,OFF-BI-10003707,37,8,1,-24
US-2017-112347,"2017-12-02","2017-12-06",Standard Class,BS-11380,Corporate,80219,TEC-PH-10000213,50,2,0,5
US-2017-112347,"2017-12-02","2017-12-06",Standard Class,BS-11380,Corporate,80219,FUR-FU-10001488,509,6,0,0
CA-2014-103492,"2014-10-10","2014-10-15",Standard Class,CM-12715,Corporate,77340,TEC-PH-10001128,720,6,0,72
CA-2014-103492,"2014-10-10","2014-10-15",Standard Class,CM-12715,Corporate,77340,TEC-PH-10004667,756,7,0,66
CA-2016-136595,"2016-09-05","2016-09-07",First Class,EM-13825,Corporate,77036,FUR-FU-10004671,21,3,1,-12
US-2014-137155,"2014-11-01","2014-11-05",Standard Class,DL-12925,Consumer,11561,OFF-AP-10002518,534,3,0,155
CA-2016-105746,"2016-12-30","2017-01-01",First Class,BD-11605,Consumer,17602,FUR-CH-10000454,171,1,0,0
US-2016-166660,"2016-01-30","2016-02-01",Second Class,TB-21250,Consumer,98103,FUR-CH-10001190,435,4,0,-60
CA-2016-138597,"2016-12-18","2016-12-21",First Class,PN-18775,Home Office,68104,FUR-CH-10004997,564,3,0,113
CA-2014-163223,"2014-03-21","2014-03-25",Standard Class,KH-16690,Corporate,22153,OFF-PA-10000675,123,3,0,60
CA-2016-158778,"2016-09-05","2016-09-09",Standard Class,DB-13210,Consumer,19134,OFF-AR-10000896,8,3,0,1
CA-2016-158778,"2016-09-05","2016-09-09",Standard Class,DB-13210,Consumer,19134,FUR-CH-10000309,887,3,0,-63
CA-2014-131947,"2014-09-17","2014-09-22",Standard Class,JA-15970,Consumer,97477,OFF-AR-10001473,5,2,0,0
CA-2017-163209,"2017-05-03","2017-05-07",Standard Class,MK-18160,Consumer,94122,OFF-PA-10001166,26,4,0,12
US-2015-130491,"2015-02-08","2015-02-11",First Class,BH-11710,Consumer,67846,OFF-FA-10000134,6,1,0,2
CA-2016-144309,"2016-12-10","2016-12-16",Standard Class,CM-12235,Consumer,13601,OFF-PA-10001776,19,2,0,9
CA-2017-151225,"2017-10-27","2017-10-29",First Class,JM-15655,Corporate,90032,FUR-TA-10001539,190,1,0,9
CA-2017-151225,"2017-10-27","2017-10-29",First Class,JM-15655,Corporate,90032,TEC-PH-10004100,72,5,0,7
US-2014-144078,"2014-11-25","2014-11-29",Standard Class,RB-19435,Consumer,90004,FUR-CH-10002335,725,4,0,54
US-2015-159499,"2015-11-21","2015-11-23",Second Class,EM-14095,Corporate,85023,OFF-LA-10003121,17,5,0,5
CA-2014-162089,"2014-03-30","2014-04-01",First Class,MP-17470,Home Office,78521,OFF-EN-10002230,336,5,0,113
CA-2014-162089,"2014-03-30","2014-04-01",First Class,MP-17470,Home Office,78521,TEC-PH-10001819,252,7,0,88
US-2017-158526,"2017-12-29","2018-01-01",Second Class,KH-16360,Consumer,40214,OFF-AR-10003696,35,1,0,10
US-2016-157490,"2016-10-06","2016-10-07",First Class,LB-16795,Home Office,81001,OFF-BI-10002571,12,4,1,-9
US-2014-115196,"2014-09-09","2014-09-13",Standard Class,DL-12925,Consumer,27834,TEC-MA-10002073,1300,2,1,-572
US-2014-120740,"2014-04-15","2014-04-15",Same Day,PS-18970,Home Office,90049,FUR-FU-10004091,188,4,0,77
CA-2017-155740,"2017-07-30","2017-08-02",First Class,TC-21475,Home Office,44107,OFF-BI-10001071,77,4,1,-54
CA-2017-139493,"2017-09-13","2017-09-19",Standard Class,SG-20605,Consumer,28806,OFF-AR-10003158,16,5,0,3
CA-2015-130974,"2015-11-27","2015-11-29",Second Class,MA-17560,Home Office,2149,OFF-PA-10000743,40,6,0,19
CA-2015-130974,"2015-11-27","2015-11-29",Second Class,MA-17560,Home Office,2149,OFF-PA-10001019,60,3,0,28
CA-2015-120782,"2015-04-28","2015-05-01",First Class,SD-20485,Home Office,48640,OFF-AP-10003779,187,1,0,41
CA-2016-118899,"2016-03-22","2016-03-22",Same Day,MC-17275,Consumer,98103,FUR-CH-10004754,168,7,0,15
CA-2017-107958,"2017-07-02","2017-07-05",First Class,AH-10120,Home Office,77036,OFF-PA-10000357,164,5,0,59
CA-2014-139542,"2014-10-25","2014-10-29",Standard Class,EH-14185,Consumer,19120,TEC-AC-10001553,41,3,0,1
CA-2017-139353,"2017-10-28","2017-10-30",Second Class,JM-15250,Consumer,28314,OFF-ST-10001522,147,2,0,-29
CA-2016-113978,"2016-09-25","2016-09-29",Standard Class,TS-21505,Consumer,44105,OFF-ST-10002574,332,3,0,-83
CA-2014-154781,"2014-11-21","2014-11-26",Standard Class,SC-20680,Home Office,94110,TEC-AC-10000474,95,1,0,28
CA-2015-109113,"2015-12-19","2015-12-23",Standard Class,EK-13795,Home Office,60610,TEC-AC-10004761,25,2,0,5
CA-2015-103093,"2015-02-03","2015-02-07",Standard Class,FO-14305,Consumer,31907,OFF-EN-10003286,75,9,0,35
CA-2015-169299,"2015-08-24","2015-08-26",First Class,DO-13435,Consumer,97206,OFF-AR-10002053,7,3,0,1
CA-2016-108196,"2016-11-25","2016-12-02",Standard Class,CS-12505,Consumer,43130,TEC-MA-10000418,4500,5,1,-6600
CA-2014-166961,"2014-12-27","2014-12-31",Standard Class,CD-12790,Home Office,92553,OFF-AP-10001366,11,1,0,3
CA-2016-139381,"2016-04-18","2016-04-22",Standard Class,RF-19840,Consumer,23320,TEC-PH-10004924,30,4,0,8
US-2016-117037,"2016-05-17","2016-05-20",First Class,LW-17215,Consumer,60653,FUR-FU-10004973,23,3,1,-10
CA-2016-134334,"2016-02-14","2016-02-15",First Class,DK-13090,Consumer,20735,OFF-PA-10000791,5,1,0,2
CA-2017-117114,"2017-10-31","2017-11-05",Standard Class,CY-12745,Corporate,60610,OFF-EN-10001137,10,3,0,3
CA-2016-116603,"2016-07-17","2016-07-22",Standard Class,AT-10735,Consumer,10024,OFF-AP-10002892,46,2,0,14
CA-2016-104311,"2016-05-02","2016-05-06",Standard Class,AS-10090,Consumer,75061,OFF-ST-10000321,19,3,0,-4
CA-2017-135587,"2017-12-07","2017-12-12",Standard Class,BH-11710,Consumer,39401,TEC-AC-10001266,52,4,0,23
CA-2014-103429,"2014-05-30","2014-06-01",First Class,LW-16825,Corporate,10024,OFF-PA-10001712,40,4,0,18
US-2017-166233,"2017-07-03","2017-07-09",Standard Class,MO-17950,Consumer,28540,TEC-AC-10002167,24,2,0,-3
CA-2017-118017,"2017-12-03","2017-12-06",Second Class,LC-16870,Consumer,80229,FUR-FU-10004351,23,3,0,7
CA-2016-148684,"2016-12-25","2016-12-29",Standard Class,TS-21655,Consumer,72701,OFF-AR-10003811,20,9,0,5
CA-2017-125367,"2017-07-23","2017-07-30",Standard Class,NM-18445,Home Office,10011,OFF-BI-10002412,14,3,0,4
CA-2017-134096,"2017-09-24","2017-09-29",Standard Class,PP-18955,Home Office,33021,TEC-PH-10000526,384,5,0,38
CA-2017-134096,"2017-09-24","2017-09-29",Standard Class,PP-18955,Home Office,33021,OFF-BI-10004002,16,3,1,-11
CA-2016-125843,"2016-08-13","2016-08-16",First Class,RF-19840,Consumer,22153,OFF-LA-10003923,104,7,0,52
CA-2016-146325,"2016-12-14","2016-12-17",First Class,DS-13180,Corporate,92037,FUR-CH-10001146,81,2,0,-9
CA-2017-134194,"2017-12-25","2018-01-01",Standard Class,GA-14725,Consumer,75081,OFF-AR-10001615,32,2,0,2
CA-2014-131009,"2014-03-01","2014-03-05",Standard Class,SC-20380,Consumer,79907,FUR-CH-10001270,362,6,0,0
CA-2014-138359,"2014-04-01","2014-04-06",Standard Class,KH-16330,Corporate,2151,OFF-BI-10000145,6,2,0,3
CA-2017-104864,"2017-11-18","2017-11-23",Second Class,JS-15685,Corporate,33023,OFF-AP-10002684,389,4,0,49
CA-2017-104864,"2017-11-18","2017-11-23",Second Class,JS-15685,Corporate,33023,OFF-PA-10004609,21,4,0,7
CA-2015-138219,"2015-03-23","2015-03-30",Standard Class,BP-11095,Corporate,90049,OFF-PA-10000380,33,4,0,17
CA-2014-113383,"2014-09-10","2014-09-13",First Class,SF-20065,Consumer,7011,FUR-FU-10001986,255,5,0,76
CA-2016-137939,"2016-07-20","2016-07-23",Second Class,PJ-19015,Consumer,11561,TEC-PH-10003589,90,5,0,43
US-2016-117793,"2016-08-23","2016-08-29",Standard Class,MA-17560,Home Office,53081,TEC-AC-10003433,2,2,0,1
CA-2016-133872,"2016-06-14","2016-06-17",First Class,VM-21835,Consumer,33433,TEC-AC-10000521,18,2,0,2
US-2017-105998,"2017-11-03","2017-11-05",First Class,CR-12580,Home Office,92037,FUR-TA-10001095,1673,12,0,21
US-2015-151407,"2015-11-08","2015-11-12",Standard Class,RD-19585,Consumer,52001,TEC-PH-10003885,264,4,0,77
CA-2015-110870,"2015-12-12","2015-12-15",First Class,KD-16270,Consumer,90032,TEC-AC-10002926,300,6,0,129
CA-2015-110863,"2015-11-17","2015-11-24",Standard Class,AA-10645,Consumer,73120,FUR-CH-10002073,1324,5,0,384
CA-2014-127859,"2014-03-17","2014-03-20",Second Class,QJ-19255,Corporate,19134,OFF-PA-10003641,127,6,0,41
CA-2017-120168,"2017-05-25","2017-05-25",Same Day,TB-21625,Consumer,10009,OFF-FA-10000936,3,1,0,1
CA-2015-132465,"2015-09-11","2015-09-15",Second Class,DM-13525,Corporate,10035,FUR-FU-10000277,211,2,0,51
CA-2015-132465,"2015-09-11","2015-09-15",Second Class,DM-13525,Corporate,10035,OFF-ST-10003641,79,1,0,2
CA-2015-132465,"2015-09-11","2015-09-15",Second Class,DM-13525,Corporate,10035,OFF-ST-10001932,773,4,0,108
CA-2016-166373,"2016-10-21","2016-10-25",Standard Class,JF-15565,Consumer,78207,TEC-AC-10002323,106,6,0,-9
CA-2015-119690,"2015-06-25","2015-06-28",First Class,MV-17485,Consumer,77041,FUR-FU-10004587,75,9,1,-21
CA-2016-132997,"2016-11-07","2016-11-09",First Class,LW-17215,Consumer,14609,OFF-ST-10003479,117,3,0,6
CA-2016-132997,"2016-11-07","2016-11-09",First Class,LW-17215,Consumer,14609,OFF-BI-10004318,277,2,0,90
CA-2017-151750,"2017-01-01","2017-01-05",Standard Class,JM-15250,Consumer,77340,OFF-ST-10002743,455,5,0,-108
CA-2015-106187,"2015-06-23","2015-06-29",Standard Class,RF-19345,Corporate,30344,OFF-BI-10004519,166,1,0,75
CA-2015-150714,"2015-10-26","2015-11-01",Standard Class,KH-16690,Corporate,97477,OFF-PA-10001497,132,3,0,48
CA-2014-101392,"2014-12-07","2014-12-13",Standard Class,AS-10630,Home Office,98103,OFF-ST-10000532,269,7,0,70
CA-2016-169663,"2016-03-10","2016-03-13",First Class,RH-19510,Home Office,90045,TEC-AC-10003038,27,3,0,5
CA-2015-149846,"2015-05-22","2015-05-26",Standard Class,SB-20185,Consumer,90045,TEC-MA-10004002,2973,7,0,334
CA-2015-137064,"2015-02-06","2015-02-13",Standard Class,TS-21655,Consumer,77070,TEC-AC-10003499,19,2,0,4
CA-2015-137064,"2015-02-06","2015-02-13",Standard Class,TS-21655,Consumer,77070,OFF-ST-10003470,671,3,0,-126
CA-2016-102561,"2016-07-18","2016-07-22",Standard Class,NK-18490,Home Office,19140,OFF-AR-10001545,11,8,0,1
CA-2016-100993,"2016-02-05","2016-02-10",Standard Class,AZ-10750,Consumer,92037,OFF-ST-10004340,187,3,0,50
US-2017-143770,"2017-03-20","2017-03-24",Standard Class,RD-19720,Consumer,6457,OFF-PA-10001125,62,2,0,28
CA-2016-131296,"2016-10-04","2016-10-09",Standard Class,MS-17830,Consumer,21215,FUR-TA-10002622,239,2,0,-24
CA-2016-166429,"2016-09-02","2016-09-08",Standard Class,TG-21310,Consumer,98198,TEC-CO-10002095,1000,2,0,450
CA-2017-125269,"2017-04-24","2017-04-30",Standard Class,AF-10870,Consumer,60610,OFF-ST-10004123,73,1,0,-18
CA-2015-122266,"2015-04-26","2015-04-30",Standard Class,SA-20830,Consumer,32114,OFF-AR-10004757,3,1,0,0
CA-2017-128769,"2017-09-07","2017-09-12",Standard Class,DM-12955,Corporate,37211,OFF-AP-10001271,82,2,0,7
CA-2016-123050,"2016-04-04","2016-04-08",Second Class,BC-11125,Home Office,12180,OFF-ST-10003455,31,2,0,8
CA-2017-102204,"2017-05-01","2017-05-06",Standard Class,CJ-12010,Consumer,32216,FUR-TA-10001889,933,4,0,-458
CA-2014-109897,"2014-08-12","2014-08-16",Standard Class,BW-11200,Consumer,94122,FUR-FU-10002878,85,3,0,32
CA-2017-121790,"2017-01-30","2017-02-06",Standard Class,LP-17095,Consumer,60505,FUR-TA-10003469,69,1,1,-47
CA-2017-134810,"2017-05-09","2017-05-10",First Class,MC-17605,Corporate,28540,OFF-EN-10002504,65,3,0,22
CA-2016-166380,"2016-05-30","2016-06-03",Standard Class,EB-13750,Corporate,22204,TEC-AC-10000109,112,2,0,27
CA-2015-109169,"2015-04-20","2015-04-24",Standard Class,OT-18730,Consumer,48234,OFF-EN-10003296,181,2,0,81
CA-2016-128671,"2016-08-11","2016-08-16",Standard Class,MT-18070,Home Office,74133,OFF-PA-10001870,32,5,0,16
US-2017-105935,"2017-01-26","2017-01-31",Standard Class,BD-11500,Consumer,31907,FUR-FU-10002157,63,4,0,24
CA-2014-161508,"2014-07-12","2014-07-16",Standard Class,PV-18985,Home Office,77573,OFF-AR-10003158,22,7,0,4
